molecule_chembl_id,target_chembl_id,canonical_smiles,standard_value_nM
CHEMBL1914656,CHEMBL203,Br.Cc1ccc([C@@H](C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)cc1,450.0
CHEMBL308672,CHEMBL203,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(Cl)cc4F)c32)[nH]1,450.0
CHEMBL382822,CHEMBL203,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(=O)N(C)C,450.0
CHEMBL428534,CHEMBL203,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,450.0
CHEMBL355191,CHEMBL203,COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,450.0
CHEMBL4439837,CHEMBL203,Cn1c(=O)c2[nH]c(SC/C(=N/O)c3ccc(Br)cc3)nc2n(C)c1=O,450.0
CHEMBL2347969,CHEMBL203,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Br)c12)c1ccccc1,452.0
CHEMBL3753444,CHEMBL203,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(OC)c2OC)cn1,455.17
CHEMBL3671583,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3C(F)(F)F)ncnc2cc1OCCNC(C)=O,456.0
CHEMBL3775897,CHEMBL203,Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,456.2
CHEMBL101253,CHEMBL203,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,457.7
CHEMBL511478,CHEMBL203,NNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,458.0
CHEMBL3934594,CHEMBL203,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N/N=C/c2cccc(C(F)(F)F)c2)ncc1Cl,460.0
CHEMBL3908711,CHEMBL203,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,460.0
CHEMBL3774808,CHEMBL203,O=C1COc2cc3ncnc(Nc4cccc(F)c4)c3cc2N1CCCN1CCCCC1,460.0
CHEMBL168382,CHEMBL203,COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,460.0
CHEMBL538814,CHEMBL203,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,460.0
CHEMBL2385959,CHEMBL203,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNCCS(C)(=O)=O)o1,460.0
CHEMBL246491,CHEMBL203,COC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,460.0
CHEMBL357097,CHEMBL203,c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1,460.0
CHEMBL3219507,CHEMBL203,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1B(O)O,460.0
CHEMBL4074766,CHEMBL203,C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)c(OC)cc1N(C)CCN(C)C,462.0
CHEMBL93295,CHEMBL203,COc1cc2nc(N)nc(Nc3cccc(Br)c3)c2cc1OC,463.0
CHEMBL600381,CHEMBL203,CCCCCCCCCCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,464.0
CHEMBL3092317,CHEMBL203,CN(C)CCCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,464.0
CHEMBL3092321,CHEMBL203,CN1CCN(C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,464.0
CHEMBL4062192,CHEMBL203,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCCCC5)c(C)c4)nc32)C1,467.0
CHEMBL4276965,CHEMBL203,COc1ccc(OC)c(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1,467.0
CHEMBL3965075,CHEMBL203,CCOCc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,470.0
CHEMBL3612561,CHEMBL203,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,470.0
CHEMBL310580,CHEMBL203,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)c(O)c2)cc1,470.0
CHEMBL474324,CHEMBL203,COCCOc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCOC,472.0
CHEMBL64894,CHEMBL203,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],473.0
CHEMBL1928945,CHEMBL203,Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,473.0
CHEMBL3751967,CHEMBL203,COc1ccc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)cn1,476.66
CHEMBL3092323,CHEMBL203,COCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,479.0
CHEMBL111339,CHEMBL203,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,480.0
CHEMBL406845,CHEMBL203,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,480.0
CHEMBL137027,CHEMBL203,CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1,482.0
CHEMBL3926657,CHEMBL203,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)/C=C/c2c[nH]cn2)C1,487.6
CHEMBL2325091,CHEMBL203,Brc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,490.0
CHEMBL246489,CHEMBL203,COCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,490.0
CHEMBL373025,CHEMBL203,CCc1c(CO)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,490.0
CHEMBL3219502,CHEMBL203,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1B1OC(C)(C)C(C)(C)O1,490.0
CHEMBL168550,CHEMBL203,COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,490.0
CHEMBL448154,CHEMBL203,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,490.0
CHEMBL186580,CHEMBL203,COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)c2cc1OC,490.0
CHEMBL4546553,CHEMBL203,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C(CSC(C)=O)CSC(C)=O,494.0
CHEMBL3753157,CHEMBL203,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2)cn1,495.3
CHEMBL4469900,CHEMBL203,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,499.0
CHEMBL4448712,CHEMBL203,C=CC(=O)N(c1ccc(F)c(C)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,499.0
CHEMBL1254523,CHEMBL203,COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3n2C)c1,500.0
CHEMBL76444,CHEMBL203,Cc1[nH]c2ncnc(N(C)c3cccc(Cl)c3)c2c1C,500.0
CHEMBL3403516,CHEMBL203,COc1ccc2c(ccn2-c2nc(C)nc3oc(C)cc23)c1,500.0
CHEMBL3403511,CHEMBL203,COc1cc(N(C)c2nc(C)nc3oc(C)cc23)cc(OC)c1OC,500.0
CHEMBL77803,CHEMBL203,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,500.0
CHEMBL4209588,CHEMBL203,Cc1c(C(=O)NC(CO)Cc2ccccc2)[nH]c2ccc(Cl)cc12,500.0
CHEMBL4228240,CHEMBL203,CCN(CCO)Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1,500.0
CHEMBL3604921,CHEMBL203,C=CC(=O)Nc1cccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c1,500.0
CHEMBL3403519,CHEMBL203,CCOc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1,500.0
CHEMBL169920,CHEMBL203,CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,500.0
CHEMBL453502,CHEMBL203,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,500.0
CHEMBL175840,CHEMBL203,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4nccn4C)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,500.0
CHEMBL4439066,CHEMBL203,C=CC(=O)N(c1cc(F)c(F)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,500.0
CHEMBL259394,CHEMBL203,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc3F)c2cc1OC,500.0
CHEMBL179815,CHEMBL203,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3F)c2cc1OC,500.0
CHEMBL293584,CHEMBL203,N#CC(C#N)=C1CCc2cc(O)c(O)cc21,500.0
CHEMBL543904,CHEMBL203,COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC.Cl,500.0
CHEMBL570918,CHEMBL203,CN(/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCCl,500.0
CHEMBL78700,CHEMBL203,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCCO)cc5)sc34)ccc2[nH]1,500.0
CHEMBL259395,CHEMBL203,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4F)cc3F)c2cc1OC,500.0
CHEMBL144908,CHEMBL203,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,500.0
CHEMBL63356,CHEMBL203,Oc1cc2cc(-c3cccnc3)cnc2cc1O,500.0
CHEMBL245212,CHEMBL203,N#Cc1cnc2c(F)cc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,500.0
CHEMBL25450,CHEMBL203,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,500.0
CHEMBL3752874,CHEMBL203,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccccn3)c2)cn1,500.0
CHEMBL4447196,CHEMBL203,COc1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5cc(C)ccc5nc4s3)cc2)cc1OC,500.0
CHEMBL3896615,CHEMBL203,COc1cc2c(Nc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,500.0
CHEMBL352954,CHEMBL203,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCCC1,500.0
CHEMBL169757,CHEMBL203,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,500.0
CHEMBL391675,CHEMBL203,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCC6)c45)ccc32)c1,500.0
CHEMBL215973,CHEMBL203,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc4ccccc4c3)c1NC2,500.0
CHEMBL3753904,CHEMBL203,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)cn1,500.0
CHEMBL396079,CHEMBL203,c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)nc1,500.0
CHEMBL4227082,CHEMBL203,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccccn3)ns2)n1,500.0
CHEMBL172973,CHEMBL203,COc1cccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)c1,500.0
CHEMBL3814021,CHEMBL203,O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,500.0
CHEMBL3933568,CHEMBL203,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4C)cc3)ncnc2cc1OCCCN1CCN(C)CC1,502.0
CHEMBL3092316,CHEMBL203,CCN(CC)CCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,505.0
CHEMBL332096,CHEMBL203,Nc1ccc2ncnc(NCc3ccccc3)c2c1,508.0
CHEMBL3916644,CHEMBL203,CCC(=O)Nc1cc2c(Nc3ccc(Oc4ccc5c(c4)OCO5)cc3)ncnc2cc1OC,509.0
CHEMBL3930270,CHEMBL203,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)c3cc21,510.0
CHEMBL185853,CHEMBL203,Cc1ccc(Nc2ncnn3cccc23)cc1O,510.0
CHEMBL2048790,CHEMBL203,O=C1NCc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc21,510.0
CHEMBL4225571,CHEMBL203,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C4CCN(C)CC4)cc3)n2)c1,510.0
CHEMBL2070045,CHEMBL203,COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1.Cl,510.0
CHEMBL325589,CHEMBL203,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,510.0
CHEMBL3219508,CHEMBL203,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1B(O)O,510.0
CHEMBL3237948,CHEMBL203,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CC(C)(C)C2)C1c1c(C)nn(-c2ccc(C)cc2)c1Cl,510.0
CHEMBL3622641,CHEMBL203,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,510.2
CHEMBL4096014,CHEMBL203,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(CC)c4)nc32)C1,518.0
CHEMBL3775148,CHEMBL203,O=C1COc2cc3ncnc(Nc4ccccc4)c3cc2N1CCCN1CCOCC1,518.6
CHEMBL179074,CHEMBL203,CCOc1cc2ncc(C#N)c(Nc3ccc(Cn4ccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,519.0
CHEMBL4525935,CHEMBL203,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3CC(C)(C)O)ccn2)cn1,519.0
CHEMBL3960911,CHEMBL203,CCC(=O)Nc1cc2c(Nc3ccc4c(c3)CCN4Cc3ccccn3)ncnc2cc1OC,519.0
CHEMBL4587222,CHEMBL203,CCN1CCN(CCCOc2cc3nccc(Oc4c(F)cc(NC(=O)NN5C(=O)CSC5c5c(F)cccc5F)cc4F)c3cc2OC)CC1,520.0
CHEMBL3219503,CHEMBL203,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1B1OC(C)(C)C(C)(C)O1,520.0
CHEMBL2324873,CHEMBL203,Cc1ccc(C2=NN(C(N)=S)C(c3ccc4ccccc4c3)C2)cc1,520.0
CHEMBL3622652,CHEMBL203,O=C1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,520.2
CHEMBL3923650,CHEMBL203,CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)nc3)ncnc2cc1OC,522.0
CHEMBL1928958,CHEMBL203,COc1ccc(/C=C/C(=O)Nc2cccc(Oc3cc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncn3)c2)cc1OC,523.0
CHEMBL3087202,CHEMBL203,C=CC(=O)N1CC[C@H](N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,525.0
CHEMBL4225565,CHEMBL203,CN1CCN(c2ccc(Nc3ncc4nc(Sc5ccccc5)n([C@H]5CC[C@H](O)CC5)c4n3)cc2)CC1,529.0
CHEMBL3823520,CHEMBL203,COc1cc2c(Oc3ccc(NC(=O)c4cn(-c5ccccc5Cl)nn4)cc3F)ccnc2cc1OCCCN1CCCCC1,529.4
CHEMBL2324870,CHEMBL203,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc2ccccc2c1,530.0
CHEMBL293991,CHEMBL203,NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21,530.0
CHEMBL247916,CHEMBL203,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccncc5)c4)c23)CC1,530.0
CHEMBL3951754,CHEMBL203,CCC(=O)Nc1cc2c(Nc3ccc(Oc4cccnc4)cc3)ncnc2cc1OC,531.0
CHEMBL474323,CHEMBL203,COc1cc2ncnc(-c3c[nH]c4cc(F)c(C)cc34)c2cc1OC,533.0
CHEMBL3237935,CHEMBL203,CCOC(=O)N1CCN(CCC(=O)Nc2cccc(Oc3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3Cl)c2)CC1,537.0
CHEMBL109372,CHEMBL203,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,537.03
CHEMBL505970,CHEMBL203,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,537.03
CHEMBL103014,CHEMBL203,C[C@@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,538.0
CHEMBL3085277,CHEMBL203,C[C@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,538.0
CHEMBL1242385,CHEMBL203,Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,539.0
CHEMBL1242755,CHEMBL203,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1,540.0
CHEMBL93284,CHEMBL203,O=[N+]([O-])c1ccc2c(Nc3cccc(I)c3)ncnc2c1,540.0
CHEMBL269620,CHEMBL203,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,540.0
CHEMBL3233764,CHEMBL203,O=C(CN1CCC(CCO)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,542.0
CHEMBL3092318,CHEMBL203,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CC(O)C1,543.0
CHEMBL3633775,CHEMBL203,NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1,543.0
CHEMBL3092312,CHEMBL203,COC(CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)OC,544.0
CHEMBL606964,CHEMBL203,COc1ccc(N2Cc3cnc(Nc4ccc(F)cc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,545.0
CHEMBL327023,CHEMBL203,N#Cc1cnc2ccc(NC(=O)C#CCN3CCSCC3)cc2c1Nc1cccc(Br)c1,549.54
CHEMBL4468148,CHEMBL203,C=CC(=O)N1CCC[C@H](Nc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)C1,550.0
CHEMBL1241578,CHEMBL203,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,550.0
CHEMBL308582,CHEMBL203,Cc1[nH]c2ncnc(Nc3cccc(F)c3)c2c1C,550.0
CHEMBL3234736,CHEMBL203,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cccnc1,550.0
CHEMBL4465727,CHEMBL203,O=C(/C=C/Cn1ccnc1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,550.0
CHEMBL4225777,CHEMBL203,CN(C)CCOc1ccc(Nc2ncc3nc(Sc4ccccc4)n(C4CCOCC4)c3n2)cc1,556.0
CHEMBL305660,CHEMBL203,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,559.1
CHEMBL4213519,CHEMBL203,COc1ccc(-c2c3c4cc(OC)c(OCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O.O=C(O)C(F)(F)F,559.8
CHEMBL340660,CHEMBL203,CCOc1cc2ncnc(Nc3cccc(-c4csc(N)n4)c3)c2cc1OCC,560.0
CHEMBL55204,CHEMBL203,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,560.0
CHEMBL117326,CHEMBL203,C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,560.0
CHEMBL591288,CHEMBL203,Oc1ccc(CN(Cc2cc(Cl)cc(Cl)c2O)C(=S)Nc2ccccc2)cc1,560.0
CHEMBL3612570,CHEMBL203,COCCn1c(=O)oc2cc3ncnc(Nc4cccc(C(C)=O)c4)c3cc21,560.0
CHEMBL246493,CHEMBL203,Fc1cccc(COc2ccc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)cc2Cl)c1,560.0
CHEMBL592480,CHEMBL203,O=C1CSC(N/N=C/c2cc(Cl)ccc2O)=N1,560.0
CHEMBL73710,CHEMBL203,Cc1[nH]c2ncnc(Nc3ccc(F)cc3)c2c1C,560.0
CHEMBL3622621,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,560.4
CHEMBL4450843,CHEMBL203,CN(C)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@@H](CO)c4ccccc4)c23)c1,562.0
CHEMBL12131,CHEMBL203,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,564.0
CHEMBL3676347,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCCN(C)C,568.0
CHEMBL4591391,CHEMBL203,C=C(F)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,570.0
CHEMBL2064389,CHEMBL203,O=c1oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc2n1CCCN1CCOCC1,570.0
CHEMBL3921664,CHEMBL203,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N/N=C/c2ccc(F)cc2)ncc1Cl,570.0
CHEMBL307026,CHEMBL203,Cc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,570.0
CHEMBL2070191,CHEMBL203,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1,570.0
CHEMBL170724,CHEMBL203,COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,570.0
CHEMBL3219505,CHEMBL203,CC1(C)OB(c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)OC1(C)C,570.0
CHEMBL1242475,CHEMBL203,Nc1ncnc2c1c(-c1ccc3[nH]ncc3c1)nn2C1CCCC1,571.0
CHEMBL3263965,CHEMBL203,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cc(-c5ccsc5)ccc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,572.0
CHEMBL3622633,CHEMBL203,COCCOc1cc2ncnc(Nc3ccc(Cl)c(C(F)(F)F)c3)c2cc1NC(=O)/C=C/CN(C)C,573.6
CHEMBL328244,CHEMBL203,Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,574.0
CHEMBL362233,CHEMBL203,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(OCc5ccccc5)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,574.0
CHEMBL3234737,CHEMBL203,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1ccccn1,575.0
CHEMBL1241491,CHEMBL203,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,575.0
CHEMBL1242198,CHEMBL203,CC(C)n1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,576.0
CHEMBL92824,CHEMBL203,FC(F)(F)c1cccc(Nc2ncnc3ccccc23)c1,577.0
CHEMBL300083,CHEMBL203,Nc1cc2ncnc(NCc3ccccc3)c2cn1,578.0
CHEMBL1242115,CHEMBL203,CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,579.0
CHEMBL601040,CHEMBL203,Cc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,580.0
CHEMBL3774451,CHEMBL203,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1nnn(-c2ccc(F)cc2)c1C(F)(F)F,582.17
CHEMBL3894726,CHEMBL203,COc1ccc(/C=N/Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)cc1,587.0
CHEMBL333851,CHEMBL203,COc1cc2c(NCc3ccccc3)ncnc2cc1O,588.0
CHEMBL3676390,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CC,589.0
CHEMBL2347968,CHEMBL203,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Cl)c12)c1ccccc1,589.0
CHEMBL1830276,CHEMBL203,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)cc1,590.0
CHEMBL3628800,CHEMBL203,Fc1ccc(Oc2ncnc3ccccc23)cc1Cl,590.0
CHEMBL1683960,CHEMBL203,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1-c1cccc(CN2CCOCC2)c1,590.0
CHEMBL3219504,CHEMBL203,CC1(C)OB(c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)OC1(C)C,590.0
CHEMBL2312654,CHEMBL203,Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1,590.0
CHEMBL4551557,CHEMBL203,C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,591.0
CHEMBL4447225,CHEMBL203,COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccccc4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,592.0
CHEMBL3941175,CHEMBL203,CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)c(F)c3)ncnc2cc1OC,593.0
CHEMBL3893810,CHEMBL203,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N/N=C/c2ccc(C(F)(F)F)cc2)ncc1Cl,593.0
