molecule_chembl_id,canonical_smiles,standard_value_nM
CHEMBL185,O=c1[nH]cc(F)c(=O)[nH]1,6500.0
CHEMBL4228971,Cc1ccc(-c2ccc(-c3nc4ccc(F)cc4c(C(=O)O)c3C)cc2)c(Cl)n1,6570.0
CHEMBL3215672,Cl.Cl.c1cc2nc(-c3cncc(-c4nc5ccc(C6=NCCN6)cc5s4)c3)sc2cc1C1=NCCN1,6600.0
CHEMBL141533,CN(C)CCCNC(=O)c1ccc2c(c1)sc1c(O)nc3ccccc3c12,6600.0
CHEMBL4073233,Cc1nc(C)c(/C=C2\CC(C(C)C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)nc1C,6600.0
CHEMBL370531,Cc1ccc2nc(O)c3sc4cc(/C(N)=N\C(C)C)ccc4c3c2c1,6670.0
CHEMBL4088489,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6cccc([N+](=O)[O-])c6)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,6700.0
CHEMBL4094162,COc1ccc(/C=C2\CNC/C(=C\c3nc(C)c(C)nc3C)C2=O)c(Cl)c1,6700.0
CHEMBL4280638,C#CCOc1ccc(-c2noc(-c3nnn(-c4cccc(/C(C)=N/O)c4)c3N)n2)cc1,6700.0
CHEMBL1668322,C[C@H]1OC2=C(C(=O)c3ccc(O)cc3C2=O)C1(C)C,6700.0
CHEMBL4068752,CCCCCc1ccc(C2CC=CC(=O)O2)c2ccccc12,6700.0
CHEMBL2035473,Cc1ccc2[se]n(CCCCCn3[se]c4ccc(C)cc4c3=O)c(=O)c2c1,6710.0
CHEMBL365138,COc1ccc2c(c1)sc1c(O)nc3ccc(C(=N)NC(C)C)cc3c12,6730.0
CHEMBL484226,C/C=C/C1=CC(=O)[C@](C)(/C=C/C=C/CC)O1,6800.0
CHEMBL4084242,Cc1nc(C)c(/C=C2\CCC/C(=C\c3ccccc3Cl)C2=O)nc1C,6800.0
CHEMBL1164989,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OC)c(OCCCN5CCCCC5)cc34)ccc2s1,6813.0
CHEMBL4085092,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccc(F)c(Br)c6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,6900.0
CHEMBL4209186,Nc1nc(CC2CC2)c(-c2ccccc2Br)n1CC(=O)Nc1ccccc1,6900.0
CHEMBL563762,C#CCn1cc(C(=O)NC(CC(=O)Nc2ccccc2)c2ccccc2)c(=O)c2cc(F)c(Cl)nc21,6900.0
CHEMBL360859,COC(=O)c1ccc2nc(O)c3sc4cc(C(=N)NC(C)C)ccc4c3c2c1,6930.0
CHEMBL363804,CC(C)/N=C(/N)c1ccc(NC(=O)c2sc3ccccc3c2Cl)cc1,6990.0
CHEMBL155600,c1ccc2c(c1)OCCOCCOCCOCCOc1ccccc1OCCOCCOCCOCCO2,7000.0
CHEMBL590522,CC(C)=CCC[C@H]1C=Cc2c(c(C)cc3c2[nH]c2cc(O)ccc23)O1,7000.0
CHEMBL447218,Cl.O=c1[nH]c2ccncc2c2c1sc1ccccc12,7000.0
CHEMBL7301,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,7000.0
CHEMBL179044,O=C(CCC1CCCC1)N(O)c1ccc(Cl)cc1,7000.0
CHEMBL240189,N#Cc1ccc2c(c1)nc1ccc3ccccc3n12,7000.0
CHEMBL1163411,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(C)cc2)N1c1nc(N2CCN(C)CC2)nc(N2CCN(C)CC2)n1,7000.0
CHEMBL522590,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21,7000.0
CHEMBL4214684,CCCCCCCc1nc(N)n(CC(=O)Nc2ccc(C)cc2)c1-c1ccccc1Br,7000.0
CHEMBL205186,Nc1ccccc1C(=O)NC(=O)Nc1ccc(Sc2ncccn2)cc1,7000.0
CHEMBL2435246,COCCCNc1cc2c(=O)n(CCCN3CCN(C)CC3)c(=O)c3c(NCCCOC)cc4c(=O)n(CCCN5CCN(C)CC5)c(=O)c1c4c23,7050.0
CHEMBL4100578,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccc(OC)cc6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,7070.0
CHEMBL558642,O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1,7084.62
CHEMBL4090453,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6cccc7ccccc67)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,7090.0
CHEMBL363343,COC(=O)c1ccc(NC(=O)c2sc3cc(C(=N)NC(C)C)ccc3c2Cl)cc1,7100.0
CHEMBL4067077,COc1cc(Br)c(/C=C2\COC/C(=C\c3nc(C)c(C)nc3C)C2=O)cc1OC,7100.0
CHEMBL1163750,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN(C)C)c(OC)cc34)ccc2s1,7105.0
CHEMBL1163412,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(Cl)cc2)N1c1nc(N2CCN(C)CC2)nc(N2CCN(C)CC2)n1,7120.0
CHEMBL13888,O=[N+]([O-])c1cccc(O)c1,7126.0
CHEMBL4224965,O=C(O)c1cc(-c2ccc(-c3cccnc3Cl)cc2)nc2ccccc12,7130.0
CHEMBL4228712,Cc1c(-c2ccc(-c3cccnc3Cl)cc2)nc2ccc(F)cc2c1C(=O)O,7180.0
CHEMBL2069706,O=C(CCN1CCCC1)Nc1ccc(-n2cc(-c3ccc4ccc(-c5cn(-c6ccc(NC(=O)CCN7CCCC7)cc6)nn5)cc4c3)nn2)cc1,7200.0
CHEMBL192717,CC(C)/N=C(/N)c1ccc2c(Cl)c(C(=O)Nc3ccccc3)sc2c1,7230.0
CHEMBL191223,CC(C)/N=C(/N)c1ccc2nc(O)c3sc4ccccc4c3c2c1,7300.0
CHEMBL2147699,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C/C(=C/n5ccnc5)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,7300.0
CHEMBL188678,O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12,7368.23
CHEMBL4217042,C(=C/c1ccc(Oc2ccccc2)cc1)\CCCCCCOC[C@@H]1CCCN1.Cl,7400.0
CHEMBL4229222,COc1ccccc1-c1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1,7450.0
CHEMBL4166721,O=C(Nc1cccc(F)c1)c1cc(=O)[nH]c2cc(Br)ccc12,7500.0
CHEMBL1165395,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2cc(OC)c(OC)c(OC)c2)N1c1nc(N2CCN(C)CC2)nc(N2CCN(C)CC2)n1,7540.0
CHEMBL1163980,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN5CCCC5)c(OC)cc34)ccc2s1,7556.0
CHEMBL4227841,Cc1ccc(-c2ccc(-c3nc4ccc(Cl)cc4c(C(=O)O)c3C)cc2)c(Cl)n1,7560.0
CHEMBL1076555,Oc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,7700.0
CHEMBL4226599,Cc1ccc(-c2ccc(-c3nc4ccccc4c(C(=O)O)c3C)cc2)c(Cl)n1,7700.0
CHEMBL4064733,COc1cc(NC2=CC(=O)c3ncncc3C2=O)cc(OC)c1,7700.0
CHEMBL1734430,COCOc1cc(O)c(C(=O)/C=C/c2ccccc2)c(OCOC)c1,7800.0
CHEMBL1254410,COc1ccc(-c2noc(-c3cc4cc(Cl)ccc4[nH]3)n2)cc1,7800.0
CHEMBL4175488,O=C(Nc1cc(F)cc(F)c1)c1cc(=O)[nH]c2cc(Br)ccc12,7800.0
CHEMBL4215774,[O-][S+](CC#Cc1ccccc1)c1c(F)c(F)c(F)c(F)c1F,7800.0
CHEMBL2147698,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC(=O)[C@@H]3[C@@]4(C)C/C(=C/n5cnnc5)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,7800.0
CHEMBL4060265,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6cccc7ccccc67)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,7900.0
CHEMBL1171413,O=C(/C=C/c1c[nH]c2ccccc12)c1ccc2c(c1)OCO2,7900.0
CHEMBL4214105,CCCCCCCc1nc(N)n(CC(=O)Nc2ccccc2)c1-c1ccccc1Br,7900.0
CHEMBL426995,CC(C)/N=C(/N)c1ccc2c(c1)sc1c(O)nc3ccc(Br)cc3c12,7990.0
CHEMBL4061899,COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(Cc4ccc(Br)cc4)nn3)cc2)cc1,8000.0
CHEMBL495778,C=C(C)C1(O)OC(=O)C=C1OC,8000.0
CHEMBL4092915,NC(=O)c1ccc(NC2=CC(=O)c3ncncc3C2=O)cc1,8000.0
CHEMBL206696,O=C(NC(=O)c1ccccc1[N+](=O)[O-])Nc1ccc([S+]([O-])c2ncc(Br)cn2)cc1,8000.0
CHEMBL469275,CC(C)(C)OC(=O)Nc1cccc(-c2cc(C(=O)NCCCCC(=O)NO)no2)c1,8000.0
CHEMBL522751,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(I)ccc21,8000.0
CHEMBL487742,O=C(CCCCCCC(=O)Nc1ccc(-c2cnnn2-c2ccccc2)cc1)NO,8000.0
CHEMBL489442,N#Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)nc1,8000.0
CHEMBL4100845,NS(=O)(=O)c1ccc(Cc2c(-c3cccc(-c4ccccc4)c3)nn(-c3nc(C(=O)O)cs3)c2C2CC2)cc1,8000.0
CHEMBL455791,COC(=O)[C@H](C)NP(=O)(OCCCNC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)Oc1ccc(Cl)cc1,8000.0
CHEMBL211721,C/C1=C\[C@H]2OC(=O)[C@@H](CN3CCC(O)CC3)[C@@H]2CC/C(C)=C/CC1,8000.0
CHEMBL482632,COc1cccc2c(C3=C(c4cn(C)c5cc(C(F)(F)F)ccc45)C(=O)NC3=O)coc12,8000.0
CHEMBL34241,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O,8000.0
CHEMBL2158902,O=S(=O)([O-])c1ccc(-c2c3cc(c(-c4ccc(S(=O)(=O)[O-])cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)[O-])cc4)c4nc(c(-c5ccc(S(=O)(=O)[O-])cc5)c5ccc2[nH]5)C=C4)N=C3)cc1.[Na+].[Na+].[Na+].[Na+],8000.0
CHEMBL180169,O=C(CC1CCCCC1)N(O)c1ccc(Cl)cc1,8000.0
CHEMBL487741,O=C(CCCCCCC(=O)Nc1ccc(-c2cnnn2Cc2ccc(F)cc2)cc1)NO,8000.0
CHEMBL391055,CC(C)NC(=N)c1ccc2ccc3nc4ccccc4n3c2c1.Cl,8100.0
CHEMBL4288100,CC(=O)c1ccc(NC(=O)Cn2nc(-c3ccc(Cl)cc3)nc2N)cc1,8100.0
CHEMBL1806790,N#Cc1ccc(/C=C/c2nc3ncc(Br)cc3[nH]2)cc1,8170.0
CHEMBL2042026,CC1(C)C=Cc2c(ccc3c2[N+]([O-])=C2C(C)(C)[C@@H]4C[C@]56CCCN5C(=O)[C@]4(NC6=O)[C@H]4N5C(=O)[C@@]67CCCN6C(=O)[C@]56[C@@H](C7)C(C)(C)C5=[N+]([O-])c7c(ccc8c7C=CC(C)(C)O8)[C@]5(O)[C@@H]6[C@]234)O1,8200.0
CHEMBL4224891,Cc1ccc2nc(-c3ccc(-c4cccnc4Cl)cc3)c(C)c(C(=O)O)c2c1,8290.0
CHEMBL4216082,CCc1c2cc(Cl)ccc2n2cc(Cc3ccccc3)[nH]c(=O)c12,8300.0
CHEMBL4208927,C(=C/c1ccc(-c2ccccc2)cc1)\CCCCCCCCCOC[C@@H]1CCCN1.Cl,8300.0
CHEMBL2146493,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC(=O)[C@@H]3[C@@]4(C)C/C(=C/n5ccnc5C)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,8300.0
CHEMBL4283643,C/C(=N\O)c1ccc(NC(=O)Cn2nc(-c3ccc(Cl)cc3)nc2N)cc1,8400.0
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,8400.0
CHEMBL2035485,O=c1c2ccc(F)cc2[se]n1CCn1[se]c2cc(F)ccc2c1=O,8470.0
CHEMBL4098568,O=C(c1ccccc1)c1c(C#Cc2ccccc2)sc2c1CCCC2,8480.0
CHEMBL593600,CC1=C/C(=C/c2oc3ccccc3[n+]2C)N=C2Sc3cc(OCCO)ccc3N12.[O-][Cl+3]([O-])([O-])[O-],8500.0
CHEMBL4204273,CC(C)(C)OC(=O)N1CCC[C@H]1COCCCCCC/C=C/c1ccc(Oc2ccccc2)cc1,8500.0
CHEMBL1652706,COc1cccc(Nc2nc3cc(C(=O)O)ccc3c3cnccc23)c1,8500.0
CHEMBL4276757,CC(=O)c1ccc(NC(=O)Cn2nc(-c3ccccc3)nc2N)cc1,8500.0
CHEMBL1806783,C[n+]1cccc2c1nc1ccc3ccccc3n12.[I-],8560.0
CHEMBL2088618,CC(C)=CCC1=C(O)C2(C(=O)c3ccccc3)CC(CC=C(C)C)C(C)(C)C(CC=C(C)C)(C1=O)C2=O,8600.0
CHEMBL4204831,CCCCCCc1nc(N)n(CC(=O)Nc2ccccc2)c1-c1ccccc1Br,8600.0
CHEMBL4225759,Cc1c(-c2ccc(-c3cccnc3Cl)cc2)nc2ccccc2c1C(=O)O,8640.0
CHEMBL4160854,Nc1n[nH]c2cccc(-c3ccc(NC(=S)Nc4cc(Br)ccc4OC(F)(F)F)cc3)c12,8680.0
CHEMBL1241831,CC(=O)Oc1ccccc1C(=O)Oc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,8700.0
CHEMBL228179,C#Cc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,8700.0
CHEMBL1933940,O=C(N/N=C\c1cn(Cc2ccc(Cl)cc2)c2ccc(Br)cc12)c1c[nH]c2ccccc12,8700.0
CHEMBL4227592,O=C(O)c1cc(-c2ccc(-c3cnccc3C(F)(F)F)cc2)nc2ccccc12,8710.0
CHEMBL192438,CC(C)/N=C(/N)c1ccc(NC(=O)c2sc3cc(C#N)ccc3c2Cl)cc1,8720.0
CHEMBL4163514,O=C(Nc1cccc(F)c1)c1cc(=O)[nH]c2cc(C3=CCOCC3)ccc12,8800.0
CHEMBL4227002,O=C(O)c1cc(-c2ccc(-c3cccnc3C(F)(F)F)cc2)nc2ccccc12,8840.0
CHEMBL4085944,COc1ccc(C(=O)c2c(-c3ccccc3)sc3c2CCCC3)cc1,8840.0
CHEMBL1091644,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,8855.08
CHEMBL259181,OC[C@H](Cc1ccccc1)Nc1nc(Oc2ccc3c(c2)CCC3)nc2c1ncn2Cc1ccc(-c2ccccc2)cc1,8879.84
CHEMBL4061126,C=C1C(=O)OC(CCCCCCCC)C1CCCO,8900.0
CHEMBL1971943,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,8900.0
CHEMBL511432,Nc1cccc(-c2csc(NC(=O)CCCCc3cc(C(=O)NO)no3)n2)c1,9000.0
CHEMBL1834676,C=C[C@]1(C)C=C2C(=O)[C@@]3(O)OC(=O)[C@@]4(CCCC(C)(C)[C@H]34)[C@@]2(O)[C@H](O)C1,9000.0
CHEMBL2426500,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c(CC=C(C)C)c(O)c3c2O[C@H](c2ccccc2)CC3=O)c1O,9000.0
CHEMBL611341,CN(O)c1nc(N(C)O)nc(N2CCOCC2)n1,9000.0
CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,9000.0
CHEMBL4070127,COc1cc(Br)c(/C=C2\CC(C(C)C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)cc1OC,9100.0
CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,9125.28
CHEMBL4217975,Cc1ccc(Cc2nc(N)n(CC(=O)Nc3ccccc3)c2-c2ccccc2Br)cc1,9200.0
CHEMBL4286998,c1ccc(-c2nc3sc(-c4ccccc4)cn3n2)cc1,9200.0
CHEMBL4569345,Cc1ccc2nc3sc(C(=O)Nc4ccc(C(=O)/C=C/c5ccccc5)cc4)cc3cc2c1,9200.0
CHEMBL2315757,O=C(Nc1nc2ccc([N+](=O)[O-])cc2[nH]1)c1cc2ccccc2o1,9300.0
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,9320.0
CHEMBL551986,COc1ccc(-c2noc(-c3ccncc3)n2)cc1OC1CCCC1,9330.0
CHEMBL4438131,C=CCOc1ccccc1Cc1c(OC)cc(OC)c(C(=O)/C=C/c2ccccc2)c1OC,9400.0
CHEMBL4071350,O=C1C=CC(=O)c2ncncc21,9400.0
CHEMBL4483348,Cc1ccc2nc3sc(C(=O)Nc4ccc(C(=O)/C=C/c5ccc(Cl)cc5)cc4)cc3cc2c1,9400.0
CHEMBL38,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,9500.0
CHEMBL560312,COc1ccc(-c2noc(Cc3c[nH]c4ccccc34)n2)cc1OC1CCCC1,9560.0
CHEMBL4064485,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccccc6Br)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,9600.0
CHEMBL549515,C#CCn1cc(C(=O)NC(C(=O)Nc2ccccc2)c2ccccc2)c(=O)c2ccc(Cl)nc21,9700.0
CHEMBL379127,C/C1=C\[C@H]2OC(=O)[C@@H](CN3CCC(CO)CC3)[C@@H]2CC/C(C)=C/CC1,9700.0
CHEMBL4062216,C=C1C(=O)O[C@@H](CCCCCCCC)[C@@H]1CO,9800.0
CHEMBL4080987,COc1ccc(/C=C2\COC/C(=C\c3nc(C)c(C)nc3C)C2=O)c(Cl)c1,9800.0
CHEMBL509079,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6c(n(C)c7ccccc67)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,9855.671625263001
CHEMBL507248,CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6c(n(C)c7ccccc67)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,9929.390997352162
CHEMBL4072599,COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(Cc4cccc(Br)c4)nn3)cc2)cc1,10000.0
CHEMBL244769,CCCCCc1ccc(C#Cc2cn(C/C=C3\OC(=O)C(OCc4ccccc4)=C3OCc3ccccc3)c(=O)[nH]c2=O)cc1,10000.0
CHEMBL4210404,[O-][S+](CC#Cc1ccccc1C#CCCCCO)c1c(F)c(F)c(F)c(F)c1F,10000.0
CHEMBL4087022,Nc1cccc(C(=O)NCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c1.[Br-],10000.0
CHEMBL4102386,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6c(Cl)cccc6Cl)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL4093315,COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(Cc4ccccc4Br)nn3)cc2)cc1,10000.0
CHEMBL4095612,NS(=O)(=O)c1ccc(NC2=CC(=O)c3ncncc3C2=O)cc1,10000.0
CHEMBL552422,C#CCn1cc(C(=O)NC(C(=O)NC2CCCC2)c2ccccc2)c(=O)c2cccnc21,10000.0
CHEMBL473169,N#Cc1ccc(Nc2nc3ccc(C#N)cc3s2)cc1,10000.0
CHEMBL560282,C#CCn1cc(C(=O)NC(C(=O)NC2CCCCC2)c2ccccc2)c(=O)c2cc(F)c(Cl)nc21,10000.0
CHEMBL431525,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL497116,C(=C/c1cccs1)\c1nc2ccc(C3=NCCN3)cc2[nH]1.Cl,10000.0
CHEMBL376316,CCCCCCCCCCCCNc1ccc(O)cc1,10000.0
CHEMBL2147860,COC(=O)c1nc(-c2cn(Cc3ccc4ccc5cccc6ccc3c4c56)nn2)n(COCCOC(C)=O)n1,10000.0
CHEMBL562008,C#CCn1cc(C(=O)NC(C(=O)Nc2ccccc2)c2ccccc2)c(=O)c2cccnc21,10000.0
CHEMBL228226,CC(=O)Oc1ccccc1C(=O)Oc1ccc(CO[N+](=O)[O-])cc1,10000.0
CHEMBL556924,C#CCn1cc(C(=O)NC(CC(=O)Nc2ccccc2)c2ccccc2)c(=O)c2cccnc21,10000.0
CHEMBL560008,C#CCn1cc(C(=O)NC(C(=O)Nc2ccccc2)c2ccccc2)c(=O)c2cc(F)c(Cl)nc21,10000.0
CHEMBL4088073,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6c(Cl)cccc6Cl)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL557732,C#CCn1cc(C(=O)NC(CC(=O)Nc2ccccn2)c2ccccc2)c(=O)c2ccc(Cl)nc21,10000.0
CHEMBL398386,Cl.N=C(NN1CCOCC1)c1ccc2ccc3nc4ccccc4n3c2c1,10000.0
CHEMBL4059567,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6cc(Br)ccc6OC)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL4279660,CCOc1ccc(-n2c(NNC(=S)Nc3ccc(Br)cc3)nc3ccccc3c2=O)cc1,10000.0
CHEMBL4102597,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6cccc(Br)c6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL468841,Nc1ccc(-c2cc(C(=O)NCCCCC(=O)NO)no2)cc1,10000.0
CHEMBL550348,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,10000.0
CHEMBL4087884,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccc(F)c(Br)c6)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL1652738,N#Cc1cccc(Nc2nc3cc(C(=O)O)ccc3c3cnccc23)c1,10000.0
CHEMBL4473548,C[C@@H]1CN(C(=O)CCCC(=O)N2C[C@@H](C)c3c2cc(O)c2ccccc32)c2cc(O)c3ccccc3c21,10000.0
CHEMBL180170,O=C(CCC1CCCCC1)N(O)c1ccc(Cl)cc1,10000.0
CHEMBL4073769,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C/C=C/c6ccccc6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL4064713,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccc(Br)cc6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL4159111,CCOC(=O)N[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC(=O)c5c(cc(OC)c(OC)c5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,10000.0
CHEMBL4068007,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccsc6)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL4074122,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccc(Br)cc6)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL4065179,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6cc(Br)ccc6OC)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL203335,O=C(NC(=S)Nc1ccc(Sc2ncc(Br)cn2)cc1)c1ccccc1,10000.0
CHEMBL4467840,O/N=C1/c2ccc(F)cc2CC1CCN1CCCN(c2ccc(Cl)cc2)CC1,10000.0
CHEMBL4162498,CCOC(=O)N[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC(=O)c5c(cc(O)c(O)c5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,10000.0
CHEMBL4074454,O=C1C(Nc2cccc(B(O)O)c2)=CC(=O)c2ncncc21,10000.0
CHEMBL4077470,Nc1ccc(C(=O)NCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Br-],10000.0
CHEMBL4283467,Cc1ccc(-n2c(N/N=C3\C(=O)Nc4ccccc43)nc3ccccc3c2=O)cc1,10000.0
CHEMBL269277,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL4170428,COC(=O)N[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC(=O)c5c(cc(OC)c(O)c5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,10000.0
CHEMBL4092410,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6cccc([N+](=O)[O-])c6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL564313,C#CCn1cc(C(=O)NC(CC(=O)Nc2ccccn2)c2ccccc2)c(=O)c2cc(F)c(Cl)nc21,10000.0
