molecule_chembl_id,canonical_smiles,standard_value_nM
CHEMBL3670156,CCc1ncnc(N2CCC(O)(Cc3ccccc3)CC2)c1C#Cc1ccc(N)nc1,74.0
CHEMBL3970265,CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2)nc1N1CCOCC1,74.4
CHEMBL3643243,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCC(C)CC4)C3)c(OC)c2)c1C#Cc1ccc(N)nc1,75.07
CHEMBL3912522,CSc1c(-c2cccnc2)nc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc1N1CCOCC1,75.1
CHEMBL4065878,O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1,75.8
CHEMBL3954271,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC5CCN(C)CC5)nc4)c(F)c3)c2C1=O,76.0
CHEMBL4109093,C[C@@H]1COCCN1c1nc(N2C3CCC2CC(O)C3)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,76.0
CHEMBL3640947,Cc1ncnc(-c2cnc3ccccc3c2)c1C#Cc1ccc(N)nc1,76.0
CHEMBL3967784,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)cc4)c(F)c3)c2C1=O,76.0
CHEMBL3693385,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CNC1CCC(C)CC1,76.0
CHEMBL1097603,CN(C)C(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,76.0
CHEMBL3932908,CSc1ccc(-c2ccc3ncc4c(c3n2)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C4)cn1,76.5
CHEMBL3908403,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(NC(C)=O)nc3)cc2)nc(N2CCOCC2)c1OCC,76.8
CHEMBL3895683,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C(F)(F)F)nc4)c(F)c3)c2C1=O,77.0
CHEMBL3693487,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCC(O)(c5ccccc5)CC4)nc3n2)cc1CO,77.0
CHEMBL3693504,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC(c5ccccc5)C4)nc3n2)cc1CO,77.0
CHEMBL2418346,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(ccn3C)n2)cc1,77.0
CHEMBL3670263,CCc1ncnc(N2CCN(C3CCOCC3)CC2)c1C#Cc1ccc(N)nc1,77.0
CHEMBL3693571,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(-c4cccc(C(N)=O)c4)nc3n2)cc1CO,77.0
CHEMBL3701137,CCc1nccc(-c2ccc(Cl)c(C(=O)NC)c2)c1C#Cc1ccc(N)nc1C,77.0
CHEMBL4295052,COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1cc(F)cc(F)c1,77.2
CHEMBL4115012,C[C@H]1CN(c2nc(N3CCOC[C@H]3C)c3nc(-c4cccc5[nH]ccc45)[nH]c3n2)C[C@@H](C)O1,78.0
CHEMBL3670238,Cc1ncnc(N2CCC(CNC(=O)C3CCCCC3)CC2)c1C#Cc1ccc(N)nc1,78.0
CHEMBL3693478,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCC(N)CC4)nc3n2)cc1CO,78.0
CHEMBL3769902,N#Cc1ncccc1Nc1ccc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2c1,78.0
CHEMBL3693529,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCSCC4)nc3n2)cc1CO,78.0
CHEMBL574207,Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,78.0
CHEMBL3701073,CCc1nccc(-c2cc(C)nc(C)c2)c1C#Cc1ccc(N)nc1,78.0
CHEMBL3112707,COc1ncc(-c2cc3c(C)nc(N)cc3n(C3CCCC3)c2=O)cc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1,78.2
CHEMBL3966107,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)NCCN(C)C)cc3)cc2)nc(N2CCOCC2)c1OCC,78.3
CHEMBL3978502,CSc1cnc(-c2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)nc1N1CCOCC1,78.9
CHEMBL1259013,COc1ccc(-c2ccc3ncc4ccc(=O)n(-c5ccc(N6CCNCC6)c(C(F)(F)F)c5)c4c3c2)cc1,78.9
CHEMBL3640959,CCc1ncnc(-c2ccc(N(C)C)nc2)c1C#Cc1ccc(N)nc1,79.0
CHEMBL3693492,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCCC(c5nc(C)no5)C4)nc3n2)cc1CO,79.0
CHEMBL3701171,CCc1nc(N)ccc1C#Cc1c(-c2ccc(C(=O)N3CCCC3)c(F)c2)ccnc1CC,79.0
CHEMBL3976928,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cc(OC)c(F)cc4F)cc3)c2C1=O,79.0
CHEMBL3693424,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(CNc4cc[nH]n4)o3)nc2n1,79.0
CHEMBL3693427,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1C(=O)NCCO,79.0
CHEMBL3693547,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(OC(C)CN(C)C)nc3n2)cc1CO,79.0
CHEMBL3969697,COc1cnc(-c2ccc(NC(=O)Nc3ccc(NS(C)(=O)=O)cc3)cc2)nc1N1CCOCC1,79.2
CHEMBL3327012,COc1ncc(-c2cnc3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccccc1,79.2
CHEMBL3903978,CSc1c(-c2ccncc2)nc(-c2ccc(NC(N)=O)cc2)nc1N1CCOCC1,79.6
CHEMBL3693493,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCCC(CN(C)C)C4)nc3n2)cc1CO,80.0
CHEMBL4088526,N#CCN1CCC(n2c(=O)cnc3cnc4cc(F)c(-c5cccnc5)cc4c32)CC1,80.0
CHEMBL3693542,COc1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(OC)c(CO)c3)nc2n1,80.0
CHEMBL3926940,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)cc3)cc2)nc(N2CCOCC2)c1OCC,80.1
CHEMBL3927986,CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)nc3)cc2)nc1N1CCOCC1,80.7
CHEMBL3646619,Cc1nc(-c2cc(C(C)N3CCOCC3)cnc2Nc2cnc(Cl)c(NS(=O)(=O)N(C)C)c2)c2nc[nH]c2n1,81.0
CHEMBL3689014,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(F)c(CN4CC[C@@H](O)C4)c3)nc2n1,81.0
CHEMBL3912425,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cc(OC)c(F)cc4F)cc3)c2C1=O,81.0
CHEMBL3937371,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)nc(N2CCOCC2)c1OCC,81.1
CHEMBL3977285,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)OCCO)cc3F)c2C1=O,82.0
CHEMBL3640961,CCN(CC)C(=O)c1cccc(-c2ncnc(C)c2C#Cc2ccc(N)nc2)c1,82.0
CHEMBL1760170,Cc1nc(NCCC#N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,82.0
CHEMBL3112726,Cc1nc(N)cc2c1cc(-c1cnc3c(ccn3C)c1)c(=O)n2C1CCCC1,82.12
CHEMBL3930890,COc1cnc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc1N1CCOCC1,82.6
CHEMBL1259070,O=c1ccc2cnc3ccc(-c4ccc5c(c4)OCO5)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1,82.6
CHEMBL4092544,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1)Nc1cccc(CO)c1,82.9
CHEMBL3688877,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(F)c(CO)c3)nc2n1,83.0
CHEMBL3670142,Cc1ncnc(N2CC[S+]([O-])CC2)c1C#Cc1ccc(N)nc1,83.0
CHEMBL3670269,CCc1ncnc(N2CCc3cc(OC)c(OC)cc3C2)c1C#Cc1ccc(N)nc1,83.0
CHEMBL3961305,CCOc1cnc(-c2ccc(NC(=O)Nc3ccc(NC(C)=O)cc3)cc2)nc1N1CCOCC1,83.4
CHEMBL3909894,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCCC5)nc4)c(F)c3)c2C1=O,84.0
CHEMBL2063760,CCNC(=O)Nc1ccc(-c2nc3c(c(N4C[C@@H]5CC[C@H](C4)O5)n2)CS(=O)(=O)C3)cc1,84.0
CHEMBL3898326,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N5CCC(N(C)C)CC5)cc4)cc3)c2C1=O,84.0
CHEMBL573424,CNC(=O)Nc1ccc(-c2nc(N3C[C@H](C)O[C@H](C)C3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,84.0
CHEMBL3688867,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(S(=O)(=O)NCCO)c3)nc2n1,84.0
CHEMBL3670240,CCc1ncnc(N2CCN(C(=O)NC)CC2)c1C#Cc1ccc(N)nc1,84.0
CHEMBL1097561,CN(C)NC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,84.0
CHEMBL3649475,Cc1nc(-c2cc(Cc3ccc(S(C)(=O)=O)cc3)cnc2Nc2ccc(N)nc2)c2nc[nH]c2n1,84.0
CHEMBL1940142,Cc1ccc(-c2nc(N3CCOCC3)nc(-n3ccnc3C)n2)c2cc[nH]c12,84.0
CHEMBL3914585,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4cc(OC)ccn4)cc3F)c2C1=O,84.0
CHEMBL3667438,C[C@H]1COCCN1c1nc(N2CCOCC2)nc2[nH]c(-c3ccc4cc[nH]c4c3)nc12,85.0
CHEMBL3701135,CNC(=O)c1cc(-c2ccnc(C)c2C#Cc2ccc(N)nc2C)ccc1Cl,85.0
CHEMBL3955193,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(C)cn4)c(F)c3)c2C1=O,85.0
CHEMBL3688840,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cn1,85.0
CHEMBL3898823,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccn(C)n4)c(F)c3)c2C1=O,86.0
CHEMBL3693583,Cc1nn(C)c(C)c1-c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(CO)c3)nc2n1,86.0
CHEMBL3946141,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(NC(C)=O)cc3)cc2)nc(N2CCOCC2)c1OCC,86.0
CHEMBL3981458,COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3)cc2)nc1N1CCOCC1,86.7
CHEMBL3921978,COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)cc3)cc2)nc1N1CCOCC1,86.8
CHEMBL3689013,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(F)c(CNCCO)c3)nc2n1,87.0
CHEMBL3969319,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccc(N5CC6CCC(C5)O6)nc4)c(F)c3)c2C1=O,87.0
CHEMBL3918592,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CCOC)CC(C)(C)O3)cc1F,87.0
CHEMBL2336318,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(-n4ccnc4)nc3n2)cc1CO,87.0
CHEMBL4248529,COc1ccc(-c2ccc3c(N4CCOCC4)nc(CC#N)nc3n2)cc1CO,88.0
CHEMBL3693474,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCC(N5CCCCC5)CC4)nc3n2)cc1CO,88.0
CHEMBL3693459,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCCC(c5ccccc5)C4)nc3n2)cc1CO,88.0
CHEMBL3693430,COCc1cc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)ccc1F,88.0
CHEMBL3701119,COCCNC(=O)c1ccc(-c2ccnc(C)c2C#Cc2ccc(N)nc2)cn1,88.0
CHEMBL572830,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)cc1,88.0
CHEMBL3643242,CCc1ncnc(-c2ccc(C(=O)N3CCCC(N(C)C)C3)c(OC)c2)c1C#Cc1ccc(N)nc1,88.48
CHEMBL3653611,O=C1OC[C@@H](c2ccc(F)cc2F)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,88.7
CHEMBL3896907,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cc(OC)ccn4)cc3F)c2C1=O,89.0
CHEMBL3973425,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(S(C)(=O)=O)CC5)cc4)c(F)c3)c2C1=O,89.0
CHEMBL4084907,Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,89.0
CHEMBL3670275,CCc1ncnc(N2CCN(c3ccccc3)CC2)c1C#Cc1ccc(N)nc1,89.0
CHEMBL3934648,CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc1N1CCOCC1,89.6
CHEMBL3689005,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(CS(C)(=O)=O)c3)nc2n1,90.0
CHEMBL603848,OCc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,90.0
CHEMBL3688960,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(C(=O)N(C)C)c3)nc2n1,90.0
CHEMBL4169844,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc(Cl)c(-c2ccccn2)c1,90.0
CHEMBL3919788,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccnc(N(C)C)c4)c(F)c3)c2C1=O,90.0
CHEMBL3586572,CCN1CC(=O)Nc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,90.0
CHEMBL3640962,Cc1ncnc(-c2cccc(C(=O)N3CCOCC3)c2)c1C#Cc1ccc(N)nc1,90.0
CHEMBL3586386,Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(CCC1CCOCC1)CC(=O)N2,90.0
CHEMBL3688871,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccnc(F)c3)nc2n1,90.0
CHEMBL3670241,CCc1ncnc(N2CCN(C(=O)c3ccccn3)CC2)c1C#Cc1ccc(N)nc1,90.0
CHEMBL3693405,CC(=O)NCc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1,91.0
CHEMBL3689029,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CNCCC(C)(C)C,91.0
CHEMBL4113218,C[C@@H]1COCCN1c1nc(N2CCN(C3COC3)CC2)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,91.0
CHEMBL576979,CNC(=O)Nc1ccc(-c2nc(N3C[C@H]4C[C@@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1,91.0
CHEMBL3670242,CCc1ncnc(N2CCN(C(=O)CC#N)CC2)c1C#Cc1ccc(N)nc1,91.0
CHEMBL3670257,CCc1ncnc(N2CCN(C(C)C)CC2)c1C#Cc1ccc(N)nc1,91.0
CHEMBL3688905,C[C@H]1CN(c2nc(N3CCOC[C@@H]3C)c3ccc(-c4ccncc4)nc3n2)C[C@@H](C)O1,91.0
CHEMBL3688910,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)cc1,91.0
CHEMBL3903068,COc1ccc(-c2ccc3ncc4c(c3n2)N(c2ccc(N3CCNCC3)c(C(F)(F)F)c2)C(=O)N(C)C4)cn1,91.94
CHEMBL1946264,Nc1nc2cc(-c3cnc4[nH]c(=O)n(CC5CCCCC5)c4n3)ccc2[nH]1,92.0
CHEMBL3693498,COC(=O)c1cncn1-c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(OC)c(CO)c3)nc2n1,92.0
CHEMBL3670195,CCc1ncnc(N2CCOCC2)c1C#Cc1ccc(N)nc1,93.0
CHEMBL3688988,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(CN4CC[C@@H](O)C4)cc3)nc2n1,93.0
CHEMBL3931472,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2F)nc(N2CCOCC2)c1OCC,93.0
CHEMBL3701071,CCc1nccc(-c2ccc(C(C)(C)C#N)cc2)c1C#Cc1ccc(N)nc1,93.0
CHEMBL1259031,O=c1ccc2cnc3ccc(-c4csc5ccccc45)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1,93.8
CHEMBL3953862,CSc1cnc(-c2ccc(NC(=O)Nc3ccc(C(=O)O)cc3)cc2)nc1N1CCOCC1,93.9
CHEMBL2017974,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,94.0
CHEMBL3670146,CC(=O)N1CCCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,94.0
CHEMBL3693418,CNCc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)o1,94.0
CHEMBL3701109,Cc1nccc(-c2cnn(C)c2)c1C#Cc1ccc(N)nc1,95.0
CHEMBL4240170,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(C)nc3n2)cc1CO,95.0
CHEMBL3689024,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CNC1CCCC1,95.0
CHEMBL1259120,COc1cc(N2CCC(N)CC2)ccc1-n1c(=O)ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c21,95.0
CHEMBL1940140,CCc1nccn1-c1nc(-c2cccc3[nH]ccc23)nc(N2CCOCC2)n1,96.0
CHEMBL3689031,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CNC(C)CC(C)C,96.0
CHEMBL3701173,CCc1nc(N)ccc1C#Cc1c(-c2ccc(C(=O)N3CCN(C4CC4)CC3)c(F)c2)ccnc1CC,96.0
CHEMBL3693575,COc1cccc(-c2nc(N3CCOC[C@@H]3C)c3ccc(-c4ccc(OC)c(CO)c4)nc3n2)c1,96.0
CHEMBL3966167,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN5CCCCC5)cc4)cc3)c2C1=O,96.0
CHEMBL3933978,CSc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)cc3)cc2)nc1N1CCOCC1,96.4
CHEMBL3670213,Cc1ncnc(N2CCn3c(C)cnc3C2)c1C#Cc1ccc(N)nc1,97.0
CHEMBL3693461,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(-n4ccnc4I)nc3n2)cc1CO,97.0
CHEMBL3586399,CO[C@H]1CC[C@H](CN2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,97.0
CHEMBL3693419,CCNCc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)o1,97.0
CHEMBL3701098,Cc1nccc(-c2cn[nH]c2)c1C#Cc1ccc(N)nc1,97.0
CHEMBL3693541,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(NC(C)CN(C)C)nc3n2)cc1CO,97.0
CHEMBL3693580,COc1ncccc1-c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(CO)c3)nc2n1,97.0
CHEMBL3894463,COc1cnc(-c2ccc(NC(=O)Nc3ccc(C(=O)NCCCN(C)C)cc3)cc2)nc1N1CCOCC1,97.7
CHEMBL3688942,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(NS(C)(=O)=O)cc3)nc2n1,99.0
CHEMBL3693380,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CNCC1CC1,100.0
CHEMBL3945869,CC(CO)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,100.0
CHEMBL3925171,Nc1nc2cc(-c3nn(C4CCC(N5CCOCC5)CC4)c4ncnc(N)c34)ccc2o1,100.0
CHEMBL3914396,CC(=O)N1CCC(n2nc(-c3ccc4oc(N)nc4c3)c3c(N)ncnc32)CC1,100.0
CHEMBL3961477,Nc1nc2cc(-c3cn(C4CCOCC4)c4ncnc(N)c34)ccc2o1,100.0
CHEMBL3109137,Oc1cccc(-c2nc(N3CCOCC3)c3cccnc3n2)c1,100.0
CHEMBL3890780,CC(C)n1cc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,100.0
CHEMBL3893037,CC(=O)Nc1nc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2o1,100.0
CHEMBL3545097,CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,100.0
CHEMBL3943182,[2H]C([2H])([2H])C([2H])(n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21)C([2H])([2H])[2H],100.0
CHEMBL3965413,Nc1nc2cc(-c3nn(C4CCOCC4)c4ncnc(N)c34)ccc2o1,100.0
CHEMBL3693451,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N)nc3n2)cc1CO,100.0
CHEMBL1760168,CNc1nc(C)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,100.0
CHEMBL3670245,CCc1ncnc(N2CCN(C(=O)OC)CC2)c1C#Cc1ccc(N)nc1,101.0
CHEMBL3904061,CSc1cnc(-c2ccc(NC(=O)Nc3ccncc3)cc2)nc1N1CCOCC1,101.1
CHEMBL3894495,CSc1cnc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc1N1CCOCC1,101.2
CHEMBL3649440,O=S(=O)(Nc1cc(-c2cnc3ccc(Cl)nn23)cnc1Cl)c1ccc(F)cc1,102.0
CHEMBL3904646,COc1c(C(=O)N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,102.3
CHEMBL3979134,CCOc1c(C(=O)N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,102.5
CHEMBL3586403,CO[C@H]1CC[C@H](N2CC(=O)Nc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,103.0
CHEMBL3586381,CC(C)(O)c1ccc(-c2cnc3c(n2)N(CCC2CCOCC2)CC(=O)N3)cn1,103.0
CHEMBL3906075,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCCCO)cc3)c2C1=O,104.0
CHEMBL4060651,CC(=O)Nc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ncccc4n3)cc2)cc1,104.0
CHEMBL4110496,C[C@H]1COCCN1c1nc(N2CCOC[C@H]2C)c2nc(-c3cc[nH]n3)[nH]c2n1,104.0
CHEMBL3956206,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccnc(OC)n4)c(F)c3)c2C1=O,105.0
CHEMBL3701122,Cc1nccc(-c2ccc(C(=O)N(C)CCCN(C)C)nc2)c1C#Cc1ccc(N)nc1,105.0
CHEMBL3670140,Cc1ncnc(N2CCOC(C)(C)C2)c1C#Cc1ccc(N)nc1,105.0
CHEMBL3921512,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)cc3)cc2)nc(N2CCOCC2)c1OCC,105.2
CHEMBL3970095,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc(N2CCOCC2)c1OCC,105.6
CHEMBL4288517,COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1,105.8
CHEMBL2348862,CC(C)(O)c1ccc(-c2cnc3c(n2)N(CC2CCOCC2)CC(=O)N3)cn1,106.0
CHEMBL3913302,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4nnc(C)o4)c(F)c3)c2C1=O,106.0
CHEMBL3977516,COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)c(F)c3)cc2)nc1N1CCOCC1,107.2
CHEMBL3896258,CSc1c(Cl)nc(-c2ccc(NC(N)=O)cc2)nc1N1CCOCC1,107.2
CHEMBL3586395,CC(C)(O)c1ccc(-c2cnc3c(n2)N(CC2CCCCC2)CC(=O)N3)cn1,108.0
CHEMBL3670208,CCc1ncnc(N2CCCC(CO)C2)c1C#Cc1ccc(C)nc1,108.0
CHEMBL4294612,COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1cc(F)ccc1F,108.5
CHEMBL4086949,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccco4)cc3n2)C[C@@H](C)O1,109.0
CHEMBL3640969,CCc1ncnc(-c2cccc(C(=O)N(CC)CC)c2)c1C#Cc1ccc(N)nc1,109.0
CHEMBL3911008,CSc1cnc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2)nc1N1CCOCC1,109.1
CHEMBL3693443,CNc1cc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)ccn1,110.0
CHEMBL3693518,CNCCNc1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(OC)c(CO)c3)nc2n1,110.0
