molecule_chembl_id,canonical_smiles,standard_value_nM
CHEMBL3892480,COC(=O)C1CCc2cc(Nc3nc(C)cc(Nc4cc(C5CC5)n[nH]4)n3)ccc2N1,500.0
CHEMBL3950789,Cc1cc(Nc2cc(C3CC3)n[nH]2)nc(Nc2ccc3oc(C(=O)NCCN4CCCC4)cc3c2)n1,500.0
CHEMBL3929993,Cc1cc(C)cc(Nc2nc(C)cc(Nc3cc(C4CC4)n[nH]3)n2)c1,500.0
CHEMBL3895878,Cc1cc(Nc2cc(C3CC3)[nH]n2)nc(NCc2nc(-c3ccccc3)c[nH]2)n1,500.0
CHEMBL3950919,Cc1cc(Nc2cc(C3CC3)n[nH]2)nc(Nc2cc(Cl)cc(Cl)c2)n1,500.0
CHEMBL3907202,Brc1cnc(NCC2CCNCC2)nc1Nc1cc(C2CC2)n[nH]1,500.0
CHEMBL3966779,Cc1cc(Nc2cc(C3CC3)n[nH]2)nc(Nc2cc(F)cc(F)c2)n1,500.0
CHEMBL3978974,Clc1ccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)cc1,500.0
CHEMBL3639597,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)O)cc3Cl)nc1-2,500.0
CHEMBL3900489,CC(C)c1ccccc1Nc1ncc(Br)c(Nc2cc(C3CC3)[nH]n2)n1,500.0
CHEMBL3911710,N#Cc1cccc(Nc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)c1,500.0
CHEMBL3946610,Brc1cnc(NCc2cccnc2)nc1Nc1cc(C2CC2)[nH]n1,500.0
CHEMBL3965968,Brc1cnc(NCc2cc(C3CCCCC3)no2)nc1Nc1cc(C2CC2)[nH]n1,500.0
CHEMBL3914566,COc1ccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)cc1,500.0
CHEMBL3909945,Cc1cc(Nc2cc(C3CC3)n[nH]2)nc(Nc2ccc(CCNC(=O)OC(C)(C)C)cc2)n1,500.0
CHEMBL572878,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,500.0
CHEMBL3955590,Clc1ccc(Nc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)c(Cl)c1,500.0
CHEMBL3921595,Cc1cc(Nc2cc(C3CC3)[nH]n2)nc(NCc2ccco2)n1,500.0
CHEMBL3914341,CCN(CC)CCCNC(=O)c1ccc(Nc2nccc(Nc3cc(C4CC4)n[nH]3)n2)cc1,500.0
CHEMBL3919922,NCCCCn1cc(-c2cccc(OCc3ccccc3)c2)c2c(N)ncnc21,500.0
CHEMBL4227082,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccccn3)ns2)n1,500.0
CHEMBL3903661,FC(F)(F)c1cccc(CNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)c1,500.0
CHEMBL3915864,Clc1ccc(-c2cc(CNc3ncc(Br)c(Nc4cc(C5CC5)[nH]n4)n3)on2)cc1,500.0
CHEMBL3947733,Cc1cc(Nc2cc(C3CC3)n[nH]2)nc(NCc2nc(C(=O)NCCc3cccc(Cl)c3)cs2)n1,500.0
CHEMBL3977669,Brc1cnc(Nc2ccc3c(c2)CCC3)nc1Nc1cc(C2CC2)[nH]n1,500.0
CHEMBL3920708,Brc1cnc(NCCc2ccccn2)nc1Nc1cc(C2CC2)n[nH]1,500.0
CHEMBL3656571,Cn1nc(C(C)(C)C)cc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,500.0
CHEMBL3926120,Brc1cnc(N2CCOCC2)nc1Nc1cc(C2CC2)[nH]n1,500.0
CHEMBL2023994,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4cccc([N+](=O)[O-])c4)C3)n2)cc(OC)c1OC,503.0
CHEMBL480544,O=C(Nc1c(F)cccc1F)c1cccc(-c2nc3ccccn3c2-c2ccnc(Nc3cccc(F)c3)n2)c1,509.0
CHEMBL248093,Nc1nccn2c(C3CCC3)nc(-c3cccc(OCc4cccc(F)c4)c3)c12,510.0
CHEMBL245407,Nc1nccn2c(C3CCC3)nc(-c3cccc(O)c3)c12,518.0
CHEMBL231110,COc1ccc(C(O)CNc2cc[nH]c(=O)c2-c2nc3c(C)cc(-n4ccnc4)cc3[nH]2)cc1,520.0
CHEMBL393517,Nc1nccn2c1c(-c1cccc(OCc3ccccc3)c1)nc2[C@H]1C[C@H](C(N)=O)C1,526.0
CHEMBL392641,Cc1ccccc1C[C@@H](CO)Nc1cc[nH]c(=O)c1-c1nc2c(C)cc(-n3ccnc3)cc2[nH]1,530.0
CHEMBL231002,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(O)c4cccc(C(F)(F)F)c4)cc[nH]c3=O)nc12,530.0
CHEMBL230204,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,530.0
CHEMBL403218,COCCn1cnc(CCNc2cc[nH]c(=O)c2-c2nc3c(C)cc(N4CCOCC4)cc3[nH]2)c1,550.0
CHEMBL231509,Cc1cc(C(=O)N(C)C)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,550.0
CHEMBL3787399,Nc1ncnc2c1c(-c1cccc(OCC3CCCCC3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,550.0
CHEMBL391868,Nc1nccn2c1c(-c1cccc(OCc3ccccc3)c1)nc2[C@H]1C[C@@H](C(N)=O)C1,554.0
CHEMBL3104854,Cc1c(O)c(O)c(O)c2c1COC2=O,560.0
CHEMBL3409734,CC(C)(C)c1cc(Nc2nc(N3CCCCCC3)nc3c2CCC3)n[nH]1,568.0
CHEMBL1450189,OC(CN1CCN(Cc2ccccc2)CC1)c1ccc(Br)cc1,568.0
CHEMBL245368,COc1ccccc1C[C@@H](CO)Nc1cc[nH]c(=O)c1-c1nc2c(C)cc(-n3ccnc3)cc2[nH]1,570.0
CHEMBL1762174,CCc1cc(CN2C(=O)N(c3ccc(SC(F)(F)F)cc3)C(=O)C2(C)C)ccn1,574.0
CHEMBL1090353,O=C(CC1CCCC1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,580.0
CHEMBL1256424,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cc(Cl)cc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,584.0
CHEMBL1090354,O=C(Nc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,590.0
CHEMBL391157,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4cccc(Br)c4)cc[nH]c3=O)nc12,590.0
CHEMBL391158,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4cccc(F)c4)cc[nH]c3=O)nc12,590.0
CHEMBL560016,O=C(Nc1cccc(-c2c[nH]c3ncc(-c4cccc(F)c4)cc23)c1)Nc1ccc(C(F)(F)F)cc1F,605.0
CHEMBL392106,Nc1nccn2c(C3CCC3)nc(-c3cccc(OCc4ccccc4)c3)c12,606.0
CHEMBL3786668,CCOCCOc1cccc(-c2cn([C@H]3C[C@@H](CN4CCC4)C3)c3ncnc(N)c23)c1,630.0
CHEMBL400727,Nc1ncnc2c1c(-c1ccc3[nH]c(Cc4ccc(Cl)cc4)nc3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,637.0
CHEMBL429106,COc1cccc(C[C@@H](CO)Nc2cc[nH]c(=O)c2-c2nc3c(C)cc(-n4ccnc4)cc3[nH]2)c1,660.0
CHEMBL251292,Nc1ncnc2c1c(-c1ccc3[nH]c(Cc4ccc(F)c(F)c4)nc3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,674.0
CHEMBL404308,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCn4cc(C#N)cn4)cc[nH]c3=O)nc12,680.0
CHEMBL3656556,COc1ccccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1cc(C)ccc1Cl)CC2,700.0
CHEMBL1762173,CNC(=O)c1cc(CN2C(=O)N(c3ccc(SC(F)(F)F)cc3)C(=O)C2(C)C)ccn1,703.0
CHEMBL231003,COc1cccc(C(O)CNc2cc[nH]c(=O)c2-c2nc3c(C)cc(-n4ccnc4)cc3[nH]2)c1,710.0
CHEMBL396727,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(O)c4ccccc4)cc[nH]c3=O)nc12,720.0
CHEMBL2023555,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4cccc(C)c4)C3)n2)cc(OC)c1OC,722.0
CHEMBL1760038,COc1cc(Nc2nccc(N(C)c3cnc4ccccc4c3)n2)cc(OC)c1OC,725.0
CHEMBL245366,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4cccc(Cl)c4)cc[nH]c3=O)nc12,730.0
CHEMBL550273,O=C(Nc1ccccc1)Nc1cccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)c1,749.0
CHEMBL3805129,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(N[C@H]3CC[C@@H](O)CC3)c2)CC1,762.0
CHEMBL230309,Cc1cccc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,770.0
CHEMBL1809203,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(C#N)cccn23)n1,770.0
CHEMBL241113,Nc1nccn2c1c(-c1cccc(OCc3ccccc3)c1)nc2[C@H]1CC[C@@H](C(N)=O)CC1,775.0
CHEMBL3421968,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cn(C)c3cnccc23)n1,779.0
CHEMBL1762172,CC(C)(C)OC(=O)Nc1cc(CN2C(=O)N(c3ccc(SC(F)(F)F)cc3)C(=O)C2(C)C)ccn1,784.0
CHEMBL3656582,COc1ccccc1Nc1ncc2c(n1)-c1c(nn(C)c1C)CCC2,785.0
CHEMBL3409737,CC1CCN(c2nc(Nc3cc(C4CC4)[nH]n3)c3c(n2)C(F)(F)CC3)CC1,786.0
CHEMBL231311,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(C)c4cccc(Br)c4)cc[nH]c3=O)nc12,790.0
CHEMBL2023990,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4ccc(OC(F)(F)F)cc4)C3)n2)cc(OC)c1OC,798.0
CHEMBL387794,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(O)c4ccccc4Cl)cc[nH]c3=O)nc12,800.0
CHEMBL1257769,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6ccccc6o5)cc4)c4c(N)ncnc43)CC2)CC1,810.0
CHEMBL2426279,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,813.0
CHEMBL3786564,Nc1ncnc2c1c(-c1cccc(OCC3CCCC3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,840.0
CHEMBL392640,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4Cl)cc[nH]c3=O)nc12,860.0
CHEMBL3655732,NC[C@H]1CCCN1C(=O)[C@@H]1CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,880.0
CHEMBL239377,Nc1nccn2c(C3CCC3)nc(-c3cccc(OCc4cccc(F)c4F)c3)c12,898.0
CHEMBL3806196,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5ccccc5)cc34)c(NC3CCOCC3)c2)CC1,903.0
CHEMBL3655743,C[C@@]1(C(=O)Nc2ccc(C(F)(F)F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,912.0
CHEMBL1090744,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCn4cc(CO)cn4)cc[nH]c3=O)nc12,920.0
CHEMBL3656583,COc1cccc(Nc2ncc3c(n2)-c2c(nn(-c4cccnc4)c2C(C)C)CC3)c1,922.0
CHEMBL437198,Nc1ncnc2c1c(-c1ccc3[nH]c(Cc4ccc(F)cc4)nc3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,924.0
CHEMBL373882,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,927.0
CHEMBL1760039,COc1cc(Nc2nccc(Oc3cnc4ccccc4c3)n2)cc(OC)c1OC,933.0
CHEMBL3421966,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1nccc(-c2c[nH]c3cnccc23)n1,965.0
CHEMBL3409731,CCOC(=O)C1CCCN(c2nc3c(c(Nc4cc(C)[nH]n4)n2)CCC3)C1,970.0
CHEMBL241683,Nc1nccn2c(C3CCC3)nc(-c3cccc(OCc4ccc(Cl)cc4)c3)c12,980.0
CHEMBL1762171,CC1(C)C(=O)N(c2ccc(SC(F)(F)F)cc2)C(=O)N1Cc1ccnc(Cl)c1,995.0
CHEMBL4290371,CNC(=O)c1cccc2cc(Oc3ccnc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)c3)ccc12,1000.0
CHEMBL4245507,O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,1000.0
CHEMBL439259,COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,1000.0
CHEMBL4075917,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,1000.0
CHEMBL3759079,Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cnn(C)c5)ccc4=O)c3)nc2)cn1,1000.0
CHEMBL4062877,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(F)ccc3O)cc12,1000.0
CHEMBL3409727,c1ccc(-c2cc(Nc3nc(N4CCCCCC4)nc4c3CCC4)n[nH]2)cc1,1000.0
CHEMBL215803,C[C@@H]1C[C@H]2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2,1000.0
CHEMBL3593777,N#Cc1ccc(N2CC[C@@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@@H](F)C2)nc1,1000.0
CHEMBL4549667,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,1000.0
CHEMBL4088216,CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,1000.0
CHEMBL3798257,Cc1cc(-c2n[nH]c3ccc(C(=O)NC(C)c4c(Cl)cncc4Cl)cc23)ccn1,1000.0
CHEMBL4475243,C=CC(=O)N1CC[C@H](n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)ncnc32)C1,1000.0
CHEMBL3409726,CC1CCN(c2nc3c(c(Nc4cc(-c5ccccc5)[nH]n4)n2)CCC3)CC1,1000.0
CHEMBL4225923,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1,1000.0
CHEMBL4067871,OC[C@H](Nc1cnc(-c2cc(Cl)ccc2O)c(-c2ccc3cnccc3c2)c1)c1ccccc1,1000.0
CHEMBL2333163,O=C(NCCc1ccc(O)c(Br)c1)/C(Cc1cc(Br)c(O)c(Oc2ccc(CCNC(=O)/C(Cc3cc(Br)c(O)c(-c4cc(C/C(=N\O)C(=O)NCCc5ccc(O)c(Br)c5)cc(Br)c4O)c3)=N/O)cc2Br)c1)=N/O,1000.0
CHEMBL3409711,CN(C)CCN(C)c1nc2c(c(Nc3cc(C4CC4)[nH]n3)n1)CCC2,1000.0
CHEMBL3656574,Cn1nc2c(c1-c1ccccc1Cl)-c1nc(Nc3nn(C)c4ccccc34)ncc1CC2,1000.0
CHEMBL3656599,COc1ccccc1Nc1ncc2c(n1)-c1c(nn(C)c1CCc1ccccc1)CC2,1000.0
CHEMBL3798631,CC(NC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)c1cccc(Cl)c1,1000.0
CHEMBL4474690,COc1cc(C2CN(C(=O)c3cc(COC[C@@H](O)CO)ccn3)C2)ccc1OCc1ccc(C2CC2)cc1,1000.0
CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,1000.0
CHEMBL3656572,Cc1noc(C)c1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,1000.0
CHEMBL3409720,O=C(O)C1CCN(c2nc3c(c(Nc4cc(C5CC5)[nH]n4)n2)CCC3)CC1,1000.0
CHEMBL3409712,c1c(Nc2nc(N3CCNCC3)nc3c2CCC3)n[nH]c1C1CC1,1000.0
CHEMBL4097778,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,1000.0
CHEMBL3958173,CCc1cc2c(cc1N1CCN(CC3(O)CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1000.0
CHEMBL3417489,O=c1ccc(-n2ccc3ccc(F)cc32)nn1CCOc1ccnc2cc(OCCCN3CCOCC3)ccc12,1000.0
CHEMBL549932,O=C(Nc1cccc(Cl)c1)Nc1cccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)c1,1015.0
CHEMBL260888,Cc1nc(-c2ccc3ccc(-c4ccccc4)nc3c2)c2c(N)nccn12,1040.0
CHEMBL247072,Nc1nccn2c(C3CCC3)nc(-c3cccc(OC4CCCCC4)c3)c12,1050.0
CHEMBL240672,Nc1nccn2c(C3CCCC3)nc(-c3cccc(OCc4ccccc4)c3)c12,1050.0
CHEMBL1762170,CC1(C)C(=O)N(c2ccc(SC(F)(F)F)cc2)C(=O)N1Cc1ccnc(NCc2ccccc2)c1,1052.0
CHEMBL1762169,CC1(C)C(=O)N(c2ccc(SC(F)(F)F)cc2)C(=O)N1Cc1ccnc(Nc2ccccc2)c1,1061.0
CHEMBL1762168,COc1ccc(CNc2cc(CN3C(=O)N(c4ccc(SC(F)(F)F)cc4)C(=O)C3(C)C)ccn2)cc1,1089.0
CHEMBL397839,Nc1nccn2c(C3CCC3)nc(-c3cccc(OCc4ccccn4)c3)c12,1090.0
CHEMBL3785425,Nc1ncnc2c1c(-c1cc(F)cc(OC[C@H]3CCCO3)c1)cn2[C@H]1C[C@@H](CN2CC[S+]([O-])CC2)C1,1100.0
CHEMBL1090352,O=C(CC1CCCCC1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,1100.0
CHEMBL3672895,COCCNc1cc(N2CCN(C)CC2)ccc1C(=O)Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12,1103.0
CHEMBL3398113,OC(CN1CCN(c2ccccc2Cl)CC1)c1ccc(Br)cc1,1107.0
CHEMBL248086,Nc1nccn2c(C3CCC3)nc(-c3cccc(OCC4CCCCC4)c3)c12,1110.0
CHEMBL3656598,Cn1nc2c(c1CCc1ccccc1)-c1nc(Nc3ccccc3)ncc1CC2,1132.0
CHEMBL3398108,OC(CN1CCN(c2ccccn2)CC1)c1ccc(Br)cc1,1186.0
CHEMBL3409736,CC1CCN(c2nc(Nc3cc(C4CC4)[nH]n3)c3c(n2)C2CCC3C2)CC1,1190.0
CHEMBL387823,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(O)c4ccc(NS(C)(=O)=O)cc4)cc[nH]c3=O)nc12,1200.0
CHEMBL394998,Nc1nccn2c(C3CCC3)nc(-c3cccc(OCc4ccc(F)cc4)c3)c12,1230.0
CHEMBL1762167,CC1(C)C(=O)N(c2ccc(SC(F)(F)F)cc2)C(=O)N1Cc1ccnc(NC2CCCCC2)c1,1241.0
CHEMBL555343,O=C(Nc1cccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)c1)Nc1ccc(C(F)(F)F)cc1F,1262.0
CHEMBL2006765,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,1280.0
CHEMBL1241764,CC(=O)Oc1ccc(CNc2ccc3c(c2)OCO3)cc1OC(C)=O,1300.0
CHEMBL1090351,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1c(F)cccc1F,1300.0
CHEMBL241292,Nc1nccn2c1c(-c1cccc(OCc3ccccc3)c1)nc2[C@H]1CC[C@H](C(=O)Nc2ccccc2)CC1,1300.0
CHEMBL245563,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4OC(F)(F)F)cc[nH]c3=O)nc12,1300.0
CHEMBL231609,Cc1cc(C(=O)NC2CCCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,1300.0
CHEMBL1091483,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCn4cc(C(N)=O)cn4)cc[nH]c3=O)nc12,1300.0
CHEMBL3398109,OC(CN1CCN(c2ccccc2)CC1)c1ccc(Br)cc1,1308.0
CHEMBL249699,Nc1ncnc2c1c(-c1ccc3[nH]c(Cc4ccc5ccccc5c4)nc3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,1309.0
CHEMBL3805516,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(N)c2)CC1,1335.0
CHEMBL1809192,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1nccc(-c2cnc3ccccn23)n1,1340.0
CHEMBL398597,Nc1nccn2c(C3CCC3)nc(-c3cccc(OCc4cc(F)cc(F)c4)c3)c12,1350.0
CHEMBL392107,COc1ccc(-c2nc(C3CCC3)n3ccnc(N)c23)cc1OCc1ccccc1,1350.0
CHEMBL241474,Nc1nccn2c1c(-c1cccc(OCc3ccccc3)c1)nc2[C@H]1CC[C@H](C(=O)NCc2ccccc2)CC1,1390.0
CHEMBL397336,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccc(F)cc4)cc[nH]c3=O)nc12,1400.0
CHEMBL397667,Cc1cc(Br)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,1400.0
CHEMBL3672894,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)cc2)CC1,1441.0
CHEMBL3421967,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c[nH]c3cnccc23)n1,1489.0
CHEMBL1240676,Oc1ccc(CNc2ccc3cn[nH]c3c2)cc1O,1500.0
CHEMBL1090350,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1ccccc1,1500.0
CHEMBL3409738,CC1CCN(c2nc(Nc3cc(C4CC4)[nH]n3)c3c(n2)C(C)(C)CC3)CC1,1500.0
CHEMBL3655730,O=C([C@@H]1CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1)N1CCNCC1,1522.0
CHEMBL446197,Cc1nc(Cc2nc3cc(-c4nn([C@H]5CC[C@H](N6CCOCC6)CC5)c5ncnc(N)c45)ccc3[nH]2)cs1,1542.0
CHEMBL1091820,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCn4cc(C(=O)N(C)C)cn4)cc[nH]c3=O)nc12,1550.0
CHEMBL2088113,CCCc1cc(Nc2nc(NCc3cccnc3)ncc2Br)n[nH]1,1584.89
CHEMBL269747,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(O)c4ccccc4NS(C)(=O)=O)cc[nH]c3=O)nc12,1590.0
CHEMBL3353412,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCNC,1600.0
CHEMBL1762180,C[C@H]1C(=O)N(c2ccc(S(=O)(=O)C(F)(F)F)cc2)C(=O)N1Cc1ccncc1,1600.0
CHEMBL3398114,OC(CN1CCN(c2cccc(Cl)c2)CC1)c1ccc(Br)cc1,1641.0
CHEMBL239380,Nc1nccn2c(C3CCC3)nc(-c3cccc(OCc4c(Cl)cccc4Cl)c3)c12,1670.0
CHEMBL240884,Nc1nccn2c(-c3ccccc3)nc(-c3cccc(OCc4ccccc4)c3)c12,1680.0
CHEMBL1240829,Oc1ccc(CNc2ccc3c(c2)OCO3)cc1O,1690.0
CHEMBL245711,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccc(OC(C)(C)C)cc4)cc[nH]c3=O)nc12,1700.0
CHEMBL360190,O=C1N/C=C/c2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)CCNC(=O)/C(=N/O)Cc2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)C/C1=N\O,1700.0
CHEMBL3655723,CCOC(=O)c1ccc(NC(=O)[C@@H]2CCCN2c2nc(Nc3cc(C4CC4)[nH]n3)c3cccn3n2)cc1,1757.0
CHEMBL241291,Nc1nccn2c1c(-c1cccc(OCc3ccccc3)c1)nc2[C@H]1CC[C@H](C(=O)N2CCCC2)CC1,1820.0
CHEMBL1762166,CCOc1cc(CN2C(=O)N(c3ccc(SC(F)(F)F)cc3)C(=O)C2(C)C)ccn1,1851.0
CHEMBL2023993,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4ccc(Cl)cc4)C3)n2)cc(OC)c1OC,1870.0
CHEMBL3787253,Nc1ncnc2c1c(-c1cccc(OCC3CCC3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,1900.0
CHEMBL3656584,Cc1c2c(nn1C)CCc1cnc(Nc3ccccc3Cl)nc1-2,1939.0
CHEMBL3109401,CC1=CCC[C@@H]2[C@@]1(C)CC[C@H](C)[C@@]2(C)CC1=C(O)C(=O)C=C(NCCC(C)C)C1=O,1940.0
CHEMBL248472,Nc1nccn2c(C3CCC3)nc(-c3ccc(OCc4ccccc4)cc3)c12,1970.0
CHEMBL3185148,Nc1nc(NCCNc2ncc(-n3ccnc3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],2000.0
CHEMBL3787579,COCCOc1cccc(-c2cn([C@H]3C[C@@H](CN4CCC4)C3)c3ncnc(N)c23)c1,2000.0
CHEMBL3409730,Cc1cc(Nc2nc(N3CCCCCC3)nc3c2CCC3)n[nH]1,2000.0
CHEMBL3656585,COCc1c2c(nn1C)CCc1cnc(Nc3ccccc3)nc1-2,2035.0
CHEMBL539152,CN(C)C(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccc(Oc6ccccc6)cc5)c4)c3c2)c1,2039.0
CHEMBL3104852,COC1OC(=O)c2c(O)c(O)c(O)c(C)c21,2040.0
CHEMBL1093748,CNC(=O)c1cnn(CCNc2cc[nH]c(=O)c2-c2nc3c(C)cc(N4CCOCC4)cc3[nH]2)c1,2060.0
CHEMBL3655748,O=C(NS(=O)(=O)C1CC1)[C@@H]1C[C@H](O)CN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,2070.0
CHEMBL3398110,OC(CN1CCN(c2ccc(F)cc2)CC1)c1ccc(Br)cc1,2081.0
